_date_	_open_	_high_	_low_	_close_	_per_	_vol_
2020-01-09 10:10	253.20	253.20	252.72	253.00	5	279470
2020-01-09 10:15	252.97	253.28	252.80	253.00	5	536530
2020-01-09 10:20	252.99	252.99	252.58	252.70	5	216690
2020-01-09 10:25	252.67	252.90	252.42	252.73	5	199850
2020-01-09 10:30	252.79	253.00	252.73	252.95	5	155360
2020-01-09 10:35	252.99	253.30	252.72	253.22	5	215030
2020-01-09 10:40	253.23	253.38	253.00	253.08	5	209520
2020-01-09 10:45	253.01	253.15	252.95	253.09	5	203030
2020-01-09 10:50	253.05	253.41	252.86	252.97	5	250160
2020-01-09 10:55	252.99	253.28	252.90	253.23	5	44100
2020-01-09 11:00	253.19	253.30	253.02	253.17	5	78100
2020-01-09 11:05	253.09	253.30	253.01	253.24	5	91920
2020-01-09 11:10	253.24	253.74	253.11	253.69	5	418520
2020-01-09 11:15	253.68	253.90	253.34	253.70	5	574300
2020-01-09 11:20	253.70	254.27	253.58	254.20	5	709470
2020-01-09 11:25	254.18	254.39	254.00	254.31	5	1117290
2020-01-09 11:30	254.31	254.60	254.29	254.30	5	535230
2020-01-09 11:35	254.30	254.38	254.13	254.19	5	122470
2020-01-09 11:40	254.17	254.30	254.15	254.25	5	209660
2020-01-09 11:45	254.25	254.44	254.15	254.15	5	219310
2020-01-09 11:50	254.15	254.20	253.85	253.92	5	141630
2020-01-09 11:55	253.94	254.00	253.80	254.00	5	86290
2020-01-09 12:00	254.00	254.00	253.84	253.91	5	63470
2020-01-09 12:05	253.90	254.00	253.81	253.96	5	54090
2020-01-09 12:10	253.96	254.00	253.90	254.00	5	43970
2020-01-09 12:15	254.00	254.00	253.90	253.90	5	31920
2020-01-09 12:20	253.92	253.92	253.63	253.71	5	109680
2020-01-09 12:25	253.70	253.77	253.41	253.71	5	186790
2020-01-09 12:30	253.71	253.71	253.30	253.40	5	90240
2020-01-09 12:35	253.36	253.45	253.20	253.40	5	131400
2020-01-09 12:40	253.40	253.46	253.10	253.13	5	141950
2020-01-09 12:45	253.13	253.22	252.91	252.98	5	307100
2020-01-09 12:50	253.00	253.22	252.91	253.16	5	192660
2020-01-09 12:55	253.15	253.30	252.86	253.00	5	411670
2020-01-09 13:00	253.02	253.22	252.97	253.10	5	153430
2020-01-09 13:05	253.10	253.39	253.07	253.20	5	299260
2020-01-09 13:10	253.23	253.27	253.06	253.15	5	139490
2020-01-09 13:15	253.22	253.23	252.95	252.98	5	254540
2020-01-09 13:20	252.99	252.99	252.77	252.94	5	118640
2020-01-09 13:25	252.94	252.95	252.72	252.82	5	148660
2020-01-09 13:30	252.81	253.20	252.72	253.04	5	476100
2020-01-09 13:35	253.04	253.20	252.93	253.04	5	184870
2020-01-09 13:40	253.02	253.09	252.83	253.03	5	196330
2020-01-09 13:45	253.03	253.22	252.91	253.07	5	169650
2020-01-09 13:50	253.08	253.11	253.00	253.06	5	49340
2020-01-09 13:55	253.06	253.13	252.97	253.04	5	123840
2020-01-09 14:00	253.02	253.11	252.78	252.88	5	407060
2020-01-09 14:05	252.89	253.00	252.72	252.94	5	165250
2020-01-09 14:10	252.93	252.98	252.72	252.77	5	112030
2020-01-09 14:15	252.76	252.88	252.75	252.84	5	41400
2020-01-09 14:20	252.83	253.15	252.72	253.06	5	172110
2020-01-09 14:25	253.07	253.07	252.90	252.93	5	67090
2020-01-09 14:30	252.93	253.01	252.73	252.81	5	159580
2020-01-09 14:35	252.81	253.00	252.80	252.99	5	85530
2020-01-09 14:40	252.99	253.04	252.95	252.97	5	53680
2020-01-09 14:45	252.97	253.04	252.96	252.97	5	56660
2020-01-09 14:50	252.96	252.97	252.74	252.85	5	303250
2020-01-09 14:55	252.83	252.86	252.75	252.80	5	104930
2020-01-09 15:00	252.80	252.83	252.31	252.38	5	642670
2020-01-09 15:05	252.38	252.48	252.16	252.20	5	424090
2020-01-09 15:10	252.21	252.40	252.05	252.27	5	427930
2020-01-09 15:15	252.31	252.36	252.06	252.25	5	181900
2020-01-09 15:20	252.26	252.33	252.07	252.25	5	184300
2020-01-09 15:25	252.25	252.34	252.10	252.21	5	259410
2020-01-09 15:30	252.20	252.35	252.05	252.20	5	523940
2020-01-09 15:35	252.11	252.12	252.00	252.05	5	285060
2020-01-09 15:40	252.04	252.29	251.87	252.15	5	655510
2020-01-09 15:45	252.11	252.69	251.91	252.55	5	283050
2020-01-09 15:50	252.55	252.84	252.52	252.65	5	158960
2020-01-09 15:55	252.60	252.78	252.40	252.54	5	222790
2020-01-09 16:00	252.59	252.65	252.17	252.37	5	168540
2020-01-09 16:05	252.37	252.42	252.12	252.31	5	173990
2020-01-09 16:10	252.30	252.42	252.14	252.20	5	148720
2020-01-09 16:15	252.20	252.30	252.17	252.22	5	139070
2020-01-09 16:20	252.22	252.34	252.20	252.31	5	198390
2020-01-09 16:25	252.25	252.39	252.20	252.27	5	148090
2020-01-09 16:30	252.31	252.35	251.71	251.81	5	1199220
2020-01-09 16:35	251.82	252.05	251.77	251.82	5	164090
2020-01-09 16:40	251.84	252.15	251.81	251.87	5	341620
2020-01-09 16:45	251.92	252.00	251.77	251.94	5	318410
2020-01-09 16:50	251.92	252.00	251.77	251.83	5	366250
2020-01-09 16:55	251.83	251.87	251.73	251.80	5	243930
2020-01-09 17:00	251.76	251.91	251.72	251.80	5	223720
2020-01-09 17:05	251.80	252.13	251.71	251.81	5	433140
2020-01-09 17:10	251.81	251.83	251.66	251.66	5	358280
2020-01-09 17:15	251.67	251.72	251.51	251.56	5	283900
2020-01-09 17:20	251.60	251.70	251.51	251.65	5	246520
2020-01-09 17:25	251.62	251.69	251.31	251.54	5	991000
2020-01-09 17:30	251.52	251.61	251.30	251.38	5	278740
2020-01-09 17:35	251.33	251.68	251.20	251.67	5	446760
2020-01-09 17:40	251.90	251.90	251.90	251.90	5	1912660
2020-01-09 17:45	252.50	252.50	251.75	251.80	5	779880
2020-01-09 17:50	251.80	252.00	251.53	251.80	5	434430
2020-01-09 17:55	251.80	251.90	251.60	251.77	5	390730
2020-01-09 18:00	251.77	251.77	251.08	251.35	5	475300
2020-01-09 18:05	251.35	251.95	251.22	251.83	5	218050
2020-01-09 18:10	251.83	251.94	251.57	251.75	5	256000
2020-01-09 18:15	251.75	251.75	251.61	251.72	5	79460
2020-01-09 18:20	251.74	251.89	251.65	251.70	5	93350
2020-01-09 18:25	251.70	251.85	251.65	251.76	5	400130
2020-01-09 18:30	251.82	251.82	251.40	251.40	5	279370
2020-01-09 18:35	251.47	251.50	251.30	251.36	5	107740
2020-01-09 18:40	251.42	251.49	250.77	250.83	5	965250
2020-01-09 18:45	250.80	250.94	249.82	250.02	5	2659800
2020-01-09 18:50	250.00	250.33	249.59	249.87	5	867720
2020-01-09 18:55	249.94	250.18	249.60	250.09	5	909340
2020-01-10 10:00	250.06	250.09	249.60	249.68	5	544780
2020-01-10 10:05	249.68	250.00	249.61	249.92	5	232120
2020-01-10 10:10	249.92	249.98	249.59	249.71	5	304240
2020-01-10 10:15	249.71	249.71	248.63	248.73	5	2101340
2020-01-10 10:20	248.73	249.36	248.40	249.24	5	1072320
2020-01-10 10:25	249.20	250.07	249.12	249.82	5	1216240
2020-01-10 10:30	249.82	250.25	249.70	250.06	5	477220
2020-01-10 10:35	250.07	250.11	249.32	249.56	5	385590
2020-01-10 10:40	249.54	249.85	249.24	249.66	5	216900
2020-01-10 10:45	249.66	250.08	249.35	249.83	5	319200
2020-01-10 10:50	249.85	249.95	249.78	249.91	5	141470
2020-01-10 10:55	249.86	250.13	249.84	250.10	5	187160
2020-01-10 11:00	250.13	250.60	250.05	250.60	5	247590
2020-01-10 11:05	250.61	250.77	250.41	250.70	5	330700
2020-01-10 11:10	250.70	250.79	250.30	250.30	5	547940
2020-01-10 11:15	250.30	250.42	250.03	250.39	5	237060
2020-01-10 11:20	250.38	250.41	250.01	250.23	5	192270
2020-01-10 11:25	250.20	250.54	250.09	250.48	5	215590
2020-01-10 11:30	250.48	250.60	250.25	250.27	5	120480
2020-01-10 11:35	250.25	250.27	250.15	250.20	5	126360
2020-01-10 11:40	250.20	250.30	250.01	250.05	5	203100
2020-01-10 11:45	250.05	250.08	249.83	250.05	5	332880
2020-01-10 11:50	250.05	250.20	249.95	250.20	5	126140
2020-01-10 11:55	250.20	250.24	250.00	250.09	5	79130
2020-01-10 12:00	250.09	250.09	249.84	249.97	5	145040
2020-01-10 12:05	249.95	250.02	249.90	249.92	5	63360
2020-01-10 12:10	249.94	249.98	249.76	249.95	5	107890
2020-01-10 12:15	249.97	250.05	249.90	249.94	5	72060
2020-01-10 12:20	249.94	250.00	249.67	249.78	5	335520
2020-01-10 12:25	249.78	249.78	249.41	249.57	5	405060
2020-01-10 12:30	249.55	249.83	248.69	248.82	5	1770410
2020-01-10 12:35	248.82	248.96	248.57	248.78	5	845550
2020-01-10 12:40	248.78	248.92	248.70	248.78	5	261150
2020-01-10 12:45	248.80	248.86	248.69	248.70	5	176900
2020-01-10 12:50	248.70	248.76	248.62	248.68	5	304490
2020-01-10 12:55	248.68	248.91	248.62	248.77	5	402480
2020-01-10 13:00	248.77	248.88	248.65	248.86	5	304090
2020-01-10 13:05	248.86	249.12	248.76	249.04	5	325240
2020-01-10 13:10	249.02	249.29	249.00	249.12	5	405020
2020-01-10 13:15	249.13	249.22	248.80	248.85	5	362660
2020-01-10 13:20	248.85	249.13	248.82	248.94	5	237060
2020-01-10 13:25	248.94	249.28	248.81	249.26	5	167910
2020-01-10 13:30	249.26	249.41	249.12	249.22	5	213330
2020-01-10 13:35	249.25	249.30	249.01	249.01	5	168900
2020-01-10 13:40	249.02	249.02	248.59	248.62	5	737590
2020-01-10 13:45	248.61	249.00	248.55	248.97	5	224100
2020-01-10 13:50	249.00	249.38	248.97	249.22	5	255440
2020-01-10 13:55	249.22	249.40	249.20	249.29	5	181220
2020-01-10 14:00	249.33	249.33	249.02	249.11	5	92530
2020-01-10 14:05	249.13	249.67	249.13	249.61	5	235920
2020-01-10 14:10	249.61	249.96	249.32	249.41	5	450960
2020-01-10 14:15	249.40	249.80	249.34	249.74	5	121880
2020-01-10 14:20	249.74	249.74	249.51	249.55	5	115260
2020-01-10 14:25	249.55	249.71	249.50	249.71	5	62000
2020-01-10 14:30	249.71	249.71	249.35	249.43	5	148240
2020-01-10 14:35	249.43	249.50	249.07	249.43	5	267310
2020-01-10 14:40	249.38	249.38	249.20	249.34	5	87600
2020-01-10 14:45	249.33	249.34	249.24	249.30	5	60320
2020-01-10 14:50	249.30	249.30	249.20	249.23	5	70340
2020-01-10 14:55	249.23	249.37	249.02	249.11	5	199900
2020-01-10 15:00	249.10	249.24	249.00	249.21	5	143800
2020-01-10 15:05	249.18	249.79	249.15	249.62	5	351380
2020-01-10 15:10	249.62	249.80	249.30	249.57	5	304580
2020-01-10 15:15	249.50	249.58	249.37	249.51	5	92260
2020-01-10 15:20	249.51	249.51	249.36	249.36	5	77360
2020-01-10 15:25	249.36	249.62	249.30	249.55	5	194570
2020-01-10 15:30	249.55	249.80	249.47	249.65	5	239470
2020-01-10 15:35	249.65	249.98	249.63	249.87	5	381810
2020-01-10 15:40	249.86	249.90	249.66	249.79	5	182750
2020-01-10 15:45	249.80	249.98	249.79	249.98	5	139260
2020-01-10 15:50	249.98	250.12	249.76	249.83	5	372140
2020-01-10 15:55	249.83	250.10	249.81	250.00	5	244800
2020-01-10 16:00	250.01	250.44	250.00	250.28	5	297530
2020-01-10 16:05	250.26	250.36	250.10	250.13	5	305430
2020-01-10 16:10	250.13	250.42	250.10	250.27	5	232840
2020-01-10 16:15	250.27	250.35	250.12	250.23	5	434310
2020-01-10 16:20	250.19	250.21	249.81	249.95	5	390890
2020-01-10 16:25	249.99	250.05	249.66	249.90	5	534430
2020-01-10 16:30	249.97	250.23	249.85	250.19	5	332410
2020-01-10 16:35	250.19	250.35	250.04	250.16	5	264430
2020-01-10 16:40	250.17	250.31	250.15	250.26	5	249830
2020-01-10 16:45	250.26	250.38	250.18	250.18	5	162060
2020-01-10 16:50	250.19	250.24	250.01	250.16	5	310290
2020-01-10 16:55	250.16	250.29	249.93	250.09	5	490040
2020-01-10 17:00	250.05	250.43	250.04	250.43	5	429210
2020-01-10 17:05	250.41	251.00	250.39	250.90	5	1040610
2020-01-10 17:10	250.92	251.47	250.90	251.19	5	759450
2020-01-10 17:15	251.19	251.27	250.90	251.06	5	866340
2020-01-10 17:20	251.06	251.43	251.00	251.14	5	626880
2020-01-10 17:25	251.50	251.50	251.50	251.50	5	1624320
2020-01-10 17:30	252.00	252.48	251.50	251.96	5	888950
2020-01-10 17:35	251.91	251.99	251.22	251.48	5	339940
2020-01-10 17:40	251.45	252.00	251.45	251.92	5	415310
2020-01-10 17:45	251.99	253.20	251.97	253.13	5	733410
2020-01-10 17:50	253.13	253.13	252.79	253.01	5	423580
2020-01-10 17:55	253.10	253.13	252.77	253.05	5	285240
2020-01-10 18:00	253.05	253.12	252.86	252.90	5	351170
2020-01-10 18:05	252.87	253.00	252.76	252.90	5	170140
2020-01-10 18:10	252.90	252.90	252.31	252.77	5	299930
2020-01-10 18:15	252.80	252.85	252.56	252.80	5	225030
2020-01-10 18:20	252.70	253.03	252.65	253.03	5	368580
2020-01-10 18:25	253.03	253.09	253.00	253.03	5	180850
2020-01-10 18:30	253.03	253.18	252.58	252.76	5	532480
2020-01-10 18:35	252.67	252.72	252.30	252.40	5	464200
2020-01-10 18:40	252.40	252.61	252.10	252.10	5	252260
2020-01-10 18:45	252.10	252.15	251.71	251.93	5	441370
2020-01-10 18:50	251.95	251.95	251.52	251.79	5	318880
2020-01-10 18:55	251.78	251.79	250.86	250.91	5	540980
2020-01-13 10:00	250.91	251.34	250.56	251.27	5	603890
2020-01-13 10:05	251.27	251.44	251.20	251.21	5	167680
2020-01-13 10:10	251.21	251.65	251.12	251.13	5	241390
2020-01-13 10:15	251.15	251.56	251.10	251.45	5	291820
2020-01-13 10:20	251.44	251.45	250.70	250.88	5	598940
2020-01-13 10:25	250.88	251.35	250.88	251.22	5	157340
2020-01-13 10:30	251.21	251.34	250.91	251.28	5	138260
2020-01-13 10:35	251.31	251.58	251.20	251.48	5	114040
2020-01-13 10:40	251.49	251.74	251.49	251.62	5	207550
2020-01-13 10:45	251.67	251.67	251.33	251.41	5	241100
2020-01-13 10:50	251.35	251.55	251.34	251.35	5	27210
2020-01-13 10:55	251.40	251.50	251.29	251.48	5	110070
2020-01-13 11:00	251.45	251.71	251.45	251.59	5	107480
2020-01-13 11:05	251.65	251.71	251.60	251.61	5	149630
2020-01-13 11:10	251.61	251.70	251.36	251.48	5	72120
2020-01-13 11:15	251.48	251.69	251.46	251.58	5	79140
2020-01-13 11:20	251.58	251.71	251.50	251.71	5	109110
2020-01-13 11:25	251.71	251.71	251.39	251.50	5	134260
2020-01-13 11:30	251.47	251.56	251.26	251.45	5	111110
2020-01-13 11:35	251.50	251.66	251.22	251.30	5	109600
2020-01-13 11:40	251.30	251.66	251.30	251.58	5	173270
2020-01-13 11:45	251.54	251.61	251.40	251.49	5	63430
2020-01-13 11:50	251.49	251.51	251.30	251.36	5	322840
2020-01-13 11:55	251.37	251.49	251.10	251.49	5	268000
2020-01-13 12:00	251.49	251.51	251.33	251.36	5	394920
2020-01-13 12:05	251.35	251.45	251.25	251.28	5	48010
2020-01-13 12:10	251.28	251.36	251.00	251.06	5	296220
2020-01-13 12:15	251.07	251.20	250.86	251.06	5	357100
2020-01-13 12:20	251.11	251.35	251.05	251.30	5	144890
2020-01-13 12:25	251.28	251.35	251.11	251.34	5	81960
2020-01-13 12:30	251.28	251.34	251.21	251.29	5	31650
2020-01-13 12:35	251.29	251.29	250.76	250.96	5	901260
2020-01-13 12:40	251.04	251.26	250.77	251.04	5	399680
2020-01-13 12:45	251.05	251.21	250.77	251.05	5	534820
2020-01-13 12:50	251.02	251.05	250.90	251.00	5	292980
2020-01-13 12:55	251.01	251.04	250.80	250.80	5	247760
2020-01-13 13:00	250.80	250.84	250.27	250.44	5	1036760
2020-01-13 13:05	250.42	250.60	250.05	250.60	5	365010
2020-01-13 13:10	250.53	250.73	250.34	250.44	5	139270
2020-01-13 13:15	250.41	251.00	250.41	250.96	5	325740
2020-01-13 13:20	250.96	251.00	250.65	250.70	5	201800
2020-01-13 13:25	250.70	250.89	250.59	250.79	5	197590
2020-01-13 13:30	250.80	250.95	250.50	250.54	5	174030
2020-01-13 13:35	250.58	250.60	250.15	250.26	5	371590
2020-01-13 13:40	250.26	250.31	249.71	249.93	5	1036850
2020-01-13 13:45	249.96	250.00	249.72	249.95	5	199810
2020-01-13 13:50	249.95	250.41	249.87	249.90	5	689710
2020-01-13 13:55	249.87	250.37	249.87	250.12	5	642360
2020-01-13 14:00	250.07	250.13	249.80	249.90	5	143210
2020-01-13 14:05	249.88	250.00	249.80	249.97	5	129390
2020-01-13 14:10	250.00	250.00	249.51	249.69	5	520100
2020-01-13 14:15	249.67	249.70	249.13	249.29	5	452430
2020-01-13 14:20	249.29	249.46	249.26	249.30	5	135620
2020-01-13 14:25	249.33	249.42	249.26	249.38	5	167110
2020-01-13 14:30	249.35	249.47	249.17	249.20	5	899380
2020-01-13 14:35	249.20	249.49	249.18	249.22	5	210140
2020-01-13 14:40	249.22	249.34	249.11	249.23	5	146540
2020-01-13 14:45	249.23	249.24	249.02	249.09	5	208760
2020-01-13 14:50	249.09	249.23	249.00	249.05	5	230630
2020-01-13 14:55	249.05	249.50	249.00	249.50	5	173240
2020-01-13 15:00	249.50	250.10	249.35	250.10	5	387450
2020-01-13 15:05	250.09	250.09	249.63	249.79	5	192660
2020-01-13 15:10	249.79	249.90	249.71	249.81	5	88760
2020-01-13 15:15	249.81	250.00	249.74	249.80	5	125350
2020-01-13 15:20	249.80	249.86	249.50	249.50	5	222880
2020-01-13 15:25	249.56	250.02	249.47	249.96	5	257370
2020-01-13 15:30	249.98	250.00	249.80	249.90	5	158210
2020-01-13 15:35	249.90	250.20	249.72	249.88	5	377210
2020-01-13 15:40	249.89	249.90	249.80	249.80	5	130520
2020-01-13 15:45	249.82	250.44	249.81	250.43	5	213380
2020-01-13 15:50	250.43	250.70	250.40	250.53	5	322170
2020-01-13 15:55	250.53	250.60	250.20	250.45	5	395620
2020-01-13 16:00	250.42	250.65	250.30	250.45	5	248050
2020-01-13 16:05	250.44	250.64	250.32	250.32	5	301380
2020-01-13 16:10	250.32	250.34	249.87	250.24	5	355310
2020-01-13 16:15	250.23	250.28	249.89	250.03	5	234880
2020-01-13 16:20	250.05	250.40	250.05	250.34	5	148990
2020-01-13 16:25	250.35	250.38	250.07	250.22	5	161850
2020-01-13 16:30	250.22	250.60	250.11	250.51	5	538270
2020-01-13 16:35	250.52	250.98	250.40	250.59	5	430000
2020-01-13 16:40	250.59	250.81	250.35	250.52	5	227870
2020-01-13 16:45	250.52	250.60	250.22	250.35	5	264920
2020-01-13 16:50	250.36	250.46	249.98	250.26	5	279850
2020-01-13 16:55	250.22	250.49	250.00	250.07	5	349910
2020-01-13 17:00	250.10	250.47	250.10	250.31	5	195450
2020-01-13 17:05	250.32	250.42	250.01	250.16	5	324240
2020-01-13 17:10	250.00	250.00	250.00	250.00	5	1574200
2020-01-13 17:15	249.50	249.87	248.71	249.15	5	939870
2020-01-13 17:20	249.17	249.43	249.09	249.20	5	203040
2020-01-13 17:25	249.17	249.20	248.85	249.03	5	275750
2020-01-13 17:30	249.03	249.20	248.94	249.17	5	189110
2020-01-13 17:35	249.12	249.42	249.07	249.36	5	217600
2020-01-13 17:40	249.30	249.36	249.00	249.01	5	173520
2020-01-13 17:45	249.01	249.10	249.00	249.09	5	87540
2020-01-13 17:50	249.01	249.20	249.01	249.05	5	112460
2020-01-13 17:55	249.05	249.25	248.98	249.25	5	177750
2020-01-13 18:00	249.20	249.36	249.10	249.16	5	108840
2020-01-13 18:05	249.15	249.34	249.10	249.25	5	44660
2020-01-13 18:10	249.25	249.41	249.20	249.33	5	47060
2020-01-13 18:15	249.24	249.38	249.10	249.37	5	209550
2020-01-13 18:20	249.38	249.39	249.10	249.10	5	432360
2020-01-13 18:25	249.10	249.24	248.33	248.90	5	1629400
2020-01-13 18:30	248.89	249.28	248.83	249.05	5	137450
2020-01-13 18:35	249.03	249.97	249.00	249.72	5	713050
2020-01-13 18:40	249.73	251.24	249.61	251.01	5	1691370
2020-01-13 18:45	251.06	251.11	250.55	250.75	5	600720
2020-01-13 18:50	250.81	251.00	250.50	250.55	5	268360
2020-01-13 18:55	250.55	250.90	250.50	250.73	5	228440
2020-01-14 10:00	250.73	250.80	250.55	250.68	5	73710
2020-01-14 10:05	250.67	250.93	250.65	250.91	5	82530
2020-01-14 10:10	250.89	251.25	250.81	250.94	5	649080
2020-01-14 10:15	250.90	251.10	250.75	251.00	5	429590
2020-01-14 10:20	251.02	251.18	250.80	251.13	5	202240
2020-01-14 10:25	251.10	251.50	250.97	251.09	5	562630
2020-01-14 10:30	251.15	251.17	250.60	250.75	5	199370
2020-01-14 10:35	250.75	250.99	250.68	250.89	5	32750
2020-01-14 10:40	250.88	251.28	250.75	251.14	5	181600
2020-01-14 10:45	251.18	251.22	250.85	251.03	5	90720
2020-01-14 10:50	251.05	251.08	250.80	250.98	5	47480
2020-01-14 10:55	250.90	251.00	250.80	250.92	5	101240
2020-01-14 11:00	250.98	251.00	250.71	250.79	5	56990
2020-01-14 11:05	250.71	250.86	250.19	250.45	5	449480
2020-01-14 11:10	250.40	250.50	250.00	250.07	5	299900
2020-01-14 11:15	250.05	250.40	250.00	250.12	5	153160
2020-01-14 11:20	250.10	250.47	250.03	250.43	5	117810
2020-01-14 11:25	250.43	250.48	250.16	250.23	5	49400
2020-01-14 11:30	250.23	250.29	250.02	250.09	5	72790
2020-01-14 11:35	250.08	250.36	249.81	250.22	5	193250
2020-01-14 11:40	250.23	250.34	250.11	250.28	5	18840
2020-01-14 11:45	250.18	250.25	249.84	249.92	5	66240
2020-01-14 11:50	249.90	249.90	249.41	249.67	5	230570
2020-01-14 11:55	249.58	249.78	249.41	249.70	5	416550
2020-01-14 12:00	249.67	249.78	249.61	249.76	5	64470
2020-01-14 12:05	249.76	249.77	249.20	249.36	5	356560
2020-01-14 12:10	249.36	249.53	249.20	249.29	5	132960
2020-01-14 12:15	249.29	249.53	249.26	249.47	5	65820
2020-01-14 12:20	249.45	249.70	249.13	249.61	5	419890
2020-01-14 12:25	249.61	250.43	249.51	249.68	5	751780
2020-01-14 12:30	249.70	249.79	249.49	249.62	5	139760
2020-01-14 12:35	249.62	249.66	249.40	249.53	5	102870
2020-01-14 12:40	249.53	249.75	249.40	249.65	5	92260
2020-01-14 12:45	249.65	249.67	249.06	249.18	5	279350
2020-01-14 12:50	249.15	249.36	249.09	249.32	5	94390
2020-01-14 12:55	249.24	249.28	249.11	249.19	5	44430
2020-01-14 13:00	249.14	249.39	249.14	249.35	5	29750
2020-01-14 13:05	249.35	249.50	249.20	249.50	5	98060
2020-01-14 13:10	249.50	249.56	249.26	249.44	5	91850
2020-01-14 13:15	249.40	249.68	249.30	249.37	5	64490
2020-01-14 13:20	249.40	249.46	249.28	249.30	5	123340
2020-01-14 13:25	249.30	249.46	249.20	249.46	5	42090
2020-01-14 13:30	249.45	249.84	249.34	249.51	5	129740
2020-01-14 13:35	249.45	249.53	249.26	249.37	5	27250
2020-01-14 13:40	249.36	249.45	249.31	249.43	5	38630
2020-01-14 13:45	249.43	249.59	249.27	249.52	5	99300
2020-01-14 13:50	249.50	249.73	249.41	249.71	5	81950
2020-01-14 13:55	249.66	249.75	249.45	249.65	5	54590
2020-01-14 14:00	249.65	249.95	249.63	249.78	5	101880
2020-01-14 14:05	249.75	249.95	249.47	249.69	5	152200
2020-01-14 14:10	249.69	249.69	249.31	249.51	5	107430
2020-01-14 14:15	249.48	249.61	249.30	249.56	5	93070
2020-01-14 14:20	249.60	249.75	249.53	249.67	5	35020
2020-01-14 14:25	249.61	249.65	249.40	249.44	5	56080
2020-01-14 14:30	249.48	249.50	249.26	249.43	5	72890
2020-01-14 14:35	249.43	249.65	249.41	249.58	5	119380
2020-01-14 14:40	249.53	249.65	249.00	249.01	5	1276660
2020-01-14 14:45	249.03	249.63	248.51	248.73	5	2615980
2020-01-14 14:50	248.73	249.18	248.54	249.02	5	481280
2020-01-14 14:55	249.00	249.02	247.78	247.88	5	2141380
2020-01-14 15:00	247.88	248.90	247.75	248.51	5	1359530
2020-01-14 15:05	248.57	250.32	248.50	250.16	5	2236480
2020-01-14 15:10	250.10	251.00	249.72	249.89	5	1650180
2020-01-14 15:15	249.96	250.10	249.31	249.60	5	470710
2020-01-14 15:20	249.55	249.60	249.13	249.30	5	347060
2020-01-14 15:25	249.27	250.18	249.27	250.07	5	472630
2020-01-14 15:30	250.01	251.01	249.63	250.96	5	1225650
2020-01-14 15:35	250.95	251.07	250.51	250.70	5	678160
2020-01-14 15:40	250.70	250.70	250.12	250.65	5	455840
2020-01-14 15:45	250.66	252.50	250.56	252.03	5	2689620
2020-01-14 15:50	252.02	252.15	251.38	251.43	5	1878150
2020-01-14 15:55	251.49	251.89	251.25	251.48	5	787600
2020-01-14 16:00	251.47	251.80	251.24	251.67	5	698220
2020-01-14 16:05	251.68	252.22	251.51	251.76	5	594580
2020-01-14 16:10	251.77	252.00	251.66	251.95	5	234690
2020-01-14 16:15	251.92	252.00	251.40	251.85	5	430130
2020-01-14 16:20	251.84	251.98	251.36	251.37	5	312060
2020-01-14 16:25	251.40	251.69	251.16	251.33	5	288320
2020-01-14 16:30	251.37	251.50	251.18	251.26	5	288520
