<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;5;20200109;111500;254.2500000;254.5300000;254.1000000;254.1000000;348680
GAZP;5;20200109;112000;254.0900000;254.3300000;253.9000000;254.1100000;440840
GAZP;5;20200109;112500;254.1200000;254.1500000;253.8500000;254.0000000;376450
GAZP;5;20200109;113000;254.0700000;254.4300000;253.8500000;254.3700000;468900
GAZP;5;20200109;113500;254.3100000;254.5000000;254.0500000;254.1900000;175520
GAZP;5;20200109;114000;254.1300000;254.3000000;254.0000000;254.1100000;279320
GAZP;5;20200109;114500;254.1500000;254.1500000;253.8100000;253.9600000;372350
GAZP;5;20200109;115000;253.9600000;254.2100000;253.9300000;254.0200000;289870
GAZP;5;20200109;115500;254.0700000;254.1500000;253.9400000;254.0100000;203670
GAZP;5;20200109;120000;254.0100000;254.1000000;253.9200000;253.9600000;146620
GAZP;5;20200109;120500;253.9600000;254.1200000;253.8900000;254.0600000;316380
GAZP;5;20200109;121000;254.0200000;254.1000000;253.9400000;254.0300000;108230
GAZP;5;20200109;121500;254.0300000;254.1000000;253.4000000;253.4000000;897050
GAZP;5;20200109;122000;253.4000000;253.4600000;252.8500000;252.8500000;863000
GAZP;5;20200109;122500;252.8600000;252.9000000;251.8200000;251.9900000;1875300
GAZP;5;20200109;123000;252.0000000;252.7800000;251.8500000;252.6200000;993920
GAZP;5;20200109;123500;252.7000000;252.8400000;252.6000000;252.6900000;252090
GAZP;5;20200109;124000;252.6900000;253.1900000;252.6300000;253.0900000;495790
GAZP;5;20200109;124500;253.0800000;253.5000000;253.0000000;253.4500000;744340
GAZP;5;20200109;125000;253.4900000;253.7800000;253.4900000;253.7200000;364460
GAZP;5;20200109;125500;253.7100000;254.1400000;253.7000000;254.0900000;565990
GAZP;5;20200109;130000;254.0700000;254.1500000;253.7500000;254.0600000;260150
GAZP;5;20200109;130500;254.0800000;254.2000000;253.9700000;254.0800000;283090
GAZP;5;20200109;131000;254.0800000;254.1100000;253.9500000;254.0200000;111890
GAZP;5;20200109;131500;254.0300000;254.2200000;253.9700000;254.0600000;184340
GAZP;5;20200109;132000;254.0600000;254.2000000;253.9800000;254.0600000;78460
GAZP;5;20200109;132500;254.0600000;254.3300000;254.0600000;254.2000000;259680
GAZP;5;20200109;133000;254.2400000;254.3400000;254.2200000;254.2700000;92390
GAZP;5;20200109;133500;254.2500000;254.3000000;253.9500000;254.1400000;101350
GAZP;5;20200109;134000;254.1400000;254.2000000;254.0700000;254.1400000;61390
GAZP;5;20200109;134500;254.1100000;254.1200000;253.3300000;253.4400000;347650
GAZP;5;20200109;135000;253.4000000;253.7300000;253.2900000;253.7100000;201750
GAZP;5;20200109;135500;253.6500000;253.7100000;253.3500000;253.4100000;94570
GAZP;5;20200109;140000;253.4500000;253.8400000;253.3900000;253.7000000;120440
GAZP;5;20200109;140500;253.7700000;254.0800000;253.5200000;253.7900000;159490
GAZP;5;20200109;141000;253.8200000;254.0600000;253.6300000;253.7100000;68040
GAZP;5;20200109;141500;253.7000000;253.8600000;253.6300000;253.6600000;59950
GAZP;5;20200109;142000;253.6600000;253.8000000;253.5100000;253.6300000;99200
GAZP;5;20200109;142500;253.6800000;254.0000000;253.6400000;253.9700000;119310
GAZP;5;20200109;143000;254.0000000;254.2400000;253.9100000;254.1900000;352660
GAZP;5;20200109;143500;254.1700000;254.3800000;254.0000000;254.2600000;140560
GAZP;5;20200109;144000;254.2600000;254.3100000;254.0700000;254.3000000;82570
GAZP;5;20200109;144500;254.2900000;254.4600000;254.2700000;254.3200000;139840
GAZP;5;20200109;145000;254.3300000;254.6800000;254.2600000;254.4400000;259350
GAZP;5;20200109;145500;254.4200000;254.6800000;254.3500000;254.6300000;184710
GAZP;5;20200109;150000;254.6300000;254.6500000;254.4400000;254.4400000;106960
GAZP;5;20200109;150500;254.4400000;254.6800000;254.3700000;254.6700000;124800
GAZP;5;20200109;151000;254.6800000;254.8000000;254.5500000;254.7100000;174990
GAZP;5;20200109;151500;254.7700000;254.9300000;254.7000000;254.8300000;450720
GAZP;5;20200109;152000;254.8600000;254.8600000;254.3300000;254.4500000;571350
GAZP;5;20200109;152500;254.4600000;254.7400000;254.2500000;254.3500000;379200
GAZP;5;20200109;153000;254.4000000;254.4000000;253.9900000;254.3000000;282720
GAZP;5;20200109;153500;254.2200000;254.4000000;254.1800000;254.3100000;73540
GAZP;5;20200109;154000;254.3100000;254.3800000;254.1200000;254.3000000;96310
GAZP;5;20200109;154500;254.3000000;254.3000000;254.0200000;254.1400000;97820
GAZP;5;20200109;155000;254.1100000;254.2700000;253.9400000;254.1700000;288300
GAZP;5;20200109;155500;254.2500000;254.2700000;254.1000000;254.1700000;37540
GAZP;5;20200109;160000;254.1700000;254.4300000;254.1000000;254.3300000;154430
GAZP;5;20200109;160500;254.3400000;254.3400000;254.1400000;254.1800000;86190
GAZP;5;20200109;161000;254.1800000;254.1800000;254.1000000;254.1800000;96940
GAZP;5;20200109;161500;254.1800000;254.1800000;253.7300000;253.8600000;373000
GAZP;5;20200109;162000;253.8800000;254.0200000;253.6600000;254.0200000;341870
GAZP;5;20200109;162500;254.0400000;254.2000000;254.0000000;254.1300000;119310
GAZP;5;20200109;163000;254.1300000;254.1900000;254.0200000;254.1000000;72350
GAZP;5;20200109;163500;254.1000000;254.2000000;254.0600000;254.0900000;98570
GAZP;5;20200109;164000;254.0500000;254.2400000;253.9700000;254.1900000;98310
GAZP;5;20200109;164500;254.1500000;254.4100000;254.1100000;254.2200000;111300
GAZP;5;20200109;165000;254.2200000;254.4100000;254.2000000;254.2100000;114270
GAZP;5;20200109;165500;254.2100000;254.3800000;254.2100000;254.2700000;110270
GAZP;5;20200109;170000;254.2200000;254.2200000;254.0100000;254.0600000;182130
GAZP;5;20200109;170500;254.0100000;254.3000000;254.0100000;254.2400000;94100
GAZP;5;20200109;171000;254.2900000;254.3200000;254.0100000;254.0100000;144400
GAZP;5;20200109;171500;254.0100000;254.2600000;254.0100000;254.2600000;131160
GAZP;5;20200109;172000;254.2600000;254.3400000;254.1500000;254.1900000;190920
GAZP;5;20200109;172500;254.1900000;254.3700000;254.1200000;254.3300000;166170
GAZP;5;20200109;173000;254.3200000;254.3200000;254.0500000;254.1700000;230680
GAZP;5;20200109;173500;254.1800000;254.2600000;254.0100000;254.1900000;505260
GAZP;5;20200109;174000;254.2000000;254.4900000;254.2000000;254.2600000;316210
GAZP;5;20200109;174500;254.2300000;254.7300000;254.0300000;254.0900000;585870
GAZP;5;20200109;175000;254.1100000;254.2100000;254.0700000;254.1100000;288190
GAZP;5;20200109;175500;254.1500000;254.1900000;253.8100000;254.0300000;627050
GAZP;5;20200109;180000;254.0400000;254.1600000;253.8100000;253.9900000;291150
GAZP;5;20200109;180500;253.9600000;254.5300000;253.9600000;254.4100000;291310
GAZP;5;20200109;181000;254.4800000;254.5900000;254.4000000;254.5200000;312610
GAZP;5;20200109;181500;254.5200000;254.6000000;254.4000000;254.4300000;200440
GAZP;5;20200109;182000;254.4600000;254.4800000;254.2000000;254.2400000;233530
GAZP;5;20200109;182500;254.2700000;254.4800000;254.2500000;254.3900000;166800
GAZP;5;20200109;183000;254.4000000;254.5000000;254.2100000;254.4300000;287890
GAZP;5;20200109;183500;254.4300000;254.6500000;254.3900000;254.5700000;500000
GAZP;5;20200109;184500;254.0700000;254.0700000;254.0700000;254.0700000;1701300
GAZP;5;20200110;100000;253.9900000;254.3500000;253.4400000;253.5000000;428330
GAZP;5;20200110;100500;253.5000000;253.5300000;253.2200000;253.4300000;308430
GAZP;5;20200110;101000;253.4100000;253.6000000;253.2800000;253.5300000;343090
GAZP;5;20200110;101500;253.6000000;253.9700000;253.4000000;253.8100000;97770
GAZP;5;20200110;102000;253.8600000;254.0800000;253.6100000;253.6200000;234480
GAZP;5;20200110;102500;253.6800000;253.9300000;253.5100000;253.6000000;81500
GAZP;5;20200110;103000;253.6000000;253.8000000;253.5500000;253.6500000;119850
GAZP;5;20200110;103500;253.6000000;253.6600000;252.7500000;253.1200000;427550
GAZP;5;20200110;104000;253.0300000;253.3400000;252.9000000;252.9000000;201260
GAZP;5;20200110;104500;252.8900000;253.2500000;252.7100000;253.0900000;180910
GAZP;5;20200110;105000;253.1200000;253.3800000;253.0100000;253.3000000;133900
GAZP;5;20200110;105500;253.3000000;253.4000000;253.1100000;253.3900000;61620
GAZP;5;20200110;110000;253.2800000;253.7200000;253.1000000;253.3800000;314920
GAZP;5;20200110;110500;253.3700000;253.3800000;253.0000000;253.2000000;155740
GAZP;5;20200110;111000;253.2000000;253.2000000;252.7200000;253.0000000;279470
GAZP;5;20200110;111500;252.9700000;253.2800000;252.8000000;253.0000000;536530
GAZP;5;20200110;112000;252.9900000;252.9900000;252.5800000;252.7000000;216690
GAZP;5;20200110;112500;252.6700000;252.9000000;252.4200000;252.7300000;199850
GAZP;5;20200110;113000;252.7900000;253.0000000;252.7300000;252.9500000;155360
GAZP;5;20200110;113500;252.9900000;253.3000000;252.7200000;253.2200000;215030
GAZP;5;20200110;114000;253.2300000;253.3800000;253.0000000;253.0800000;209520
GAZP;5;20200110;114500;253.0100000;253.1500000;252.9500000;253.0900000;203030
GAZP;5;20200110;115000;253.0500000;253.4100000;252.8600000;252.9700000;250160
GAZP;5;20200110;115500;252.9900000;253.2800000;252.9000000;253.2300000;44100
GAZP;5;20200110;120000;253.1900000;253.3000000;253.0200000;253.1700000;78100
GAZP;5;20200110;120500;253.0900000;253.3000000;253.0100000;253.2400000;91920
GAZP;5;20200110;121000;253.2400000;253.7400000;253.1100000;253.6900000;418520
GAZP;5;20200110;121500;253.6800000;253.9000000;253.3400000;253.7000000;574300
GAZP;5;20200110;122000;253.7000000;254.2700000;253.5800000;254.2000000;709470
GAZP;5;20200110;122500;254.1800000;254.3900000;254.0000000;254.3100000;1117290
GAZP;5;20200110;123000;254.3100000;254.6000000;254.2900000;254.3000000;535230
GAZP;5;20200110;123500;254.3000000;254.3800000;254.1300000;254.1900000;122470
GAZP;5;20200110;124000;254.1700000;254.3000000;254.1500000;254.2500000;209660
GAZP;5;20200110;124500;254.2500000;254.4400000;254.1500000;254.1500000;219310
GAZP;5;20200110;125000;254.1500000;254.2000000;253.8500000;253.9200000;141630
GAZP;5;20200110;125500;253.9400000;254.0000000;253.8000000;254.0000000;86290
GAZP;5;20200110;130000;254.0000000;254.0000000;253.8400000;253.9100000;63470
GAZP;5;20200110;130500;253.9000000;254.0000000;253.8100000;253.9600000;54090
GAZP;5;20200110;131000;253.9600000;254.0000000;253.9000000;254.0000000;43970
GAZP;5;20200110;131500;254.0000000;254.0000000;253.9000000;253.9000000;31920
GAZP;5;20200110;132000;253.9200000;253.9200000;253.6300000;253.7100000;109680
GAZP;5;20200110;132500;253.7000000;253.7700000;253.4100000;253.7100000;186790
GAZP;5;20200110;133000;253.7100000;253.7100000;253.3000000;253.4000000;90240
GAZP;5;20200110;133500;253.3600000;253.4500000;253.2000000;253.4000000;131400
GAZP;5;20200110;134000;253.4000000;253.4600000;253.1000000;253.1300000;141950
GAZP;5;20200110;134500;253.1300000;253.2200000;252.9100000;252.9800000;307100
GAZP;5;20200110;135000;253.0000000;253.2200000;252.9100000;253.1600000;192660
GAZP;5;20200110;135500;253.1500000;253.3000000;252.8600000;253.0000000;411670
GAZP;5;20200110;140000;253.0200000;253.2200000;252.9700000;253.1000000;153430
GAZP;5;20200110;140500;253.1000000;253.3900000;253.0700000;253.2000000;299260
GAZP;5;20200110;141000;253.2300000;253.2700000;253.0600000;253.1500000;139490
GAZP;5;20200110;141500;253.2200000;253.2300000;252.9500000;252.9800000;254540
GAZP;5;20200110;142000;252.9900000;252.9900000;252.7700000;252.9400000;118640
GAZP;5;20200110;142500;252.9400000;252.9500000;252.7200000;252.8200000;148660
GAZP;5;20200110;143000;252.8100000;253.2000000;252.7200000;253.0400000;476100
GAZP;5;20200110;143500;253.0400000;253.2000000;252.9300000;253.0400000;184870
GAZP;5;20200110;144000;253.0200000;253.0900000;252.8300000;253.0300000;196330
GAZP;5;20200110;144500;253.0300000;253.2200000;252.9100000;253.0700000;169650
GAZP;5;20200110;145000;253.0800000;253.1100000;253.0000000;253.0600000;49340
GAZP;5;20200110;145500;253.0600000;253.1300000;252.9700000;253.0400000;123840
GAZP;5;20200110;150000;253.0200000;253.1100000;252.7800000;252.8800000;407060
GAZP;5;20200110;150500;252.8900000;253.0000000;252.7200000;252.9400000;165250
GAZP;5;20200110;151000;252.9300000;252.9800000;252.7200000;252.7700000;112030
GAZP;5;20200110;151500;252.7600000;252.8800000;252.7500000;252.8400000;41400
GAZP;5;20200110;152000;252.8300000;253.1500000;252.7200000;253.0600000;172110
GAZP;5;20200110;152500;253.0700000;253.0700000;252.9000000;252.9300000;67090
GAZP;5;20200110;153000;252.9300000;253.0100000;252.7300000;252.8100000;159580
GAZP;5;20200110;153500;252.8100000;253.0000000;252.8000000;252.9900000;85530
GAZP;5;20200110;154000;252.9900000;253.0400000;252.9500000;252.9700000;53680
GAZP;5;20200110;154500;252.9700000;253.0400000;252.9600000;252.9700000;56660
GAZP;5;20200110;155000;252.9600000;252.9700000;252.7400000;252.8500000;303250
GAZP;5;20200110;155500;252.8300000;252.8600000;252.7500000;252.8000000;104930
GAZP;5;20200110;160000;252.8000000;252.8300000;252.3100000;252.3800000;642670
GAZP;5;20200110;160500;252.3800000;252.4800000;252.1600000;252.2000000;424090
GAZP;5;20200110;161000;252.2100000;252.4000000;252.0500000;252.2700000;427930
GAZP;5;20200110;161500;252.3100000;252.3600000;252.0600000;252.2500000;181900
GAZP;5;20200110;162000;252.2600000;252.3300000;252.0700000;252.2500000;184300
GAZP;5;20200110;162500;252.2500000;252.3400000;252.1000000;252.2100000;259410
GAZP;5;20200110;163000;252.2000000;252.3500000;252.0500000;252.2000000;523940
GAZP;5;20200110;163500;252.1100000;252.1200000;252.0000000;252.0500000;285060
GAZP;5;20200110;164000;252.0400000;252.2900000;251.8700000;252.1500000;655510
GAZP;5;20200110;164500;252.1100000;252.6900000;251.9100000;252.5500000;283050
GAZP;5;20200110;165000;252.5500000;252.8400000;252.5200000;252.6500000;158960
GAZP;5;20200110;165500;252.6000000;252.7800000;252.4000000;252.5400000;222790
GAZP;5;20200110;170000;252.5900000;252.6500000;252.1700000;252.3700000;168540
GAZP;5;20200110;170500;252.3700000;252.4200000;252.1200000;252.3100000;173990
GAZP;5;20200110;171000;252.3000000;252.4200000;252.1400000;252.2000000;148720
GAZP;5;20200110;171500;252.2000000;252.3000000;252.1700000;252.2200000;139070
GAZP;5;20200110;172000;252.2200000;252.3400000;252.2000000;252.3100000;198390
GAZP;5;20200110;172500;252.2500000;252.3900000;252.2000000;252.2700000;148090
GAZP;5;20200110;173000;252.3100000;252.3500000;251.7100000;251.8100000;1199220
GAZP;5;20200110;173500;251.8200000;252.0500000;251.7700000;251.8200000;164090
GAZP;5;20200110;174000;251.8400000;252.1500000;251.8100000;251.8700000;341620
GAZP;5;20200110;174500;251.9200000;252.0000000;251.7700000;251.9400000;318410
GAZP;5;20200110;175000;251.9200000;252.0000000;251.7700000;251.8300000;366250
GAZP;5;20200110;175500;251.8300000;251.8700000;251.7300000;251.8000000;243930
GAZP;5;20200110;180000;251.7600000;251.9100000;251.7200000;251.8000000;223720
GAZP;5;20200110;180500;251.8000000;252.1300000;251.7100000;251.8100000;433140
GAZP;5;20200110;181000;251.8100000;251.8300000;251.6600000;251.6600000;358280
GAZP;5;20200110;181500;251.6700000;251.7200000;251.5100000;251.5600000;283900
GAZP;5;20200110;182000;251.6000000;251.7000000;251.5100000;251.6500000;246520
GAZP;5;20200110;182500;251.6200000;251.6900000;251.3100000;251.5400000;991000
GAZP;5;20200110;183000;251.5200000;251.6100000;251.3000000;251.3800000;278740
GAZP;5;20200110;183500;251.3300000;251.6800000;251.2000000;251.6700000;446760
GAZP;5;20200110;184500;251.9000000;251.9000000;251.9000000;251.9000000;1912660
GAZP;5;20200113;100000;252.5000000;252.5000000;251.7500000;251.8000000;779880
GAZP;5;20200113;100500;251.8000000;252.0000000;251.5300000;251.8000000;434430
GAZP;5;20200113;101000;251.8000000;251.9000000;251.6000000;251.7700000;390730
GAZP;5;20200113;101500;251.7700000;251.7700000;251.0800000;251.3500000;475300
GAZP;5;20200113;102000;251.3500000;251.9500000;251.2200000;251.8300000;218050
GAZP;5;20200113;102500;251.8300000;251.9400000;251.5700000;251.7500000;256000
GAZP;5;20200113;103000;251.7500000;251.7500000;251.6100000;251.7200000;79460
GAZP;5;20200113;103500;251.7400000;251.8900000;251.6500000;251.7000000;93350
GAZP;5;20200113;104000;251.7000000;251.8500000;251.6500000;251.7600000;400130
GAZP;5;20200113;104500;251.8200000;251.8200000;251.4000000;251.4000000;279370
GAZP;5;20200113;105000;251.4700000;251.5000000;251.3000000;251.3600000;107740
GAZP;5;20200113;105500;251.4200000;251.4900000;250.7700000;250.8300000;965250
GAZP;5;20200113;110000;250.8000000;250.9400000;249.8200000;250.0200000;2659800
GAZP;5;20200113;110500;250.0000000;250.3300000;249.5900000;249.8700000;867720
GAZP;5;20200113;111000;249.9400000;250.1800000;249.6000000;250.0900000;909340
GAZP;5;20200113;111500;250.0600000;250.0900000;249.6000000;249.6800000;544780
GAZP;5;20200113;112000;249.6800000;250.0000000;249.6100000;249.9200000;232120
GAZP;5;20200113;112500;249.9200000;249.9800000;249.5900000;249.7100000;304240
GAZP;5;20200113;113000;249.7100000;249.7100000;248.6300000;248.7300000;2101340
GAZP;5;20200113;113500;248.7300000;249.3600000;248.4000000;249.2400000;1072320
GAZP;5;20200113;114000;249.2000000;250.0700000;249.1200000;249.8200000;1216240
GAZP;5;20200113;114500;249.8200000;250.2500000;249.7000000;250.0600000;477220
GAZP;5;20200113;115000;250.0700000;250.1100000;249.3200000;249.5600000;385590
GAZP;5;20200113;115500;249.5400000;249.8500000;249.2400000;249.6600000;216900
GAZP;5;20200113;120000;249.6600000;250.0800000;249.3500000;249.8300000;319200
GAZP;5;20200113;120500;249.8500000;249.9500000;249.7800000;249.9100000;141470
GAZP;5;20200113;121000;249.8600000;250.1300000;249.8400000;250.1000000;187160
GAZP;5;20200113;121500;250.1300000;250.6000000;250.0500000;250.6000000;247590
GAZP;5;20200113;122000;250.6100000;250.7700000;250.4100000;250.7000000;330700
GAZP;5;20200113;122500;250.7000000;250.7900000;250.3000000;250.3000000;547940
GAZP;5;20200113;123000;250.3000000;250.4200000;250.0300000;250.3900000;237060
GAZP;5;20200113;123500;250.3800000;250.4100000;250.0100000;250.2300000;192270
GAZP;5;20200113;124000;250.2000000;250.5400000;250.0900000;250.4800000;215590
GAZP;5;20200113;124500;250.4800000;250.6000000;250.2500000;250.2700000;120480
GAZP;5;20200113;125000;250.2500000;250.2700000;250.1500000;250.2000000;126360
GAZP;5;20200113;125500;250.2000000;250.3000000;250.0100000;250.0500000;203100
GAZP;5;20200113;130000;250.0500000;250.0800000;249.8300000;250.0500000;332880
GAZP;5;20200113;130500;250.0500000;250.2000000;249.9500000;250.2000000;126140
GAZP;5;20200113;131000;250.2000000;250.2400000;250.0000000;250.0900000;79130
GAZP;5;20200113;131500;250.0900000;250.0900000;249.8400000;249.9700000;145040
GAZP;5;20200113;132000;249.9500000;250.0200000;249.9000000;249.9200000;63360
GAZP;5;20200113;132500;249.9400000;249.9800000;249.7600000;249.9500000;107890
GAZP;5;20200113;133000;249.9700000;250.0500000;249.9000000;249.9400000;72060
GAZP;5;20200113;133500;249.9400000;250.0000000;249.6700000;249.7800000;335520
GAZP;5;20200113;134000;249.7800000;249.7800000;249.4100000;249.5700000;405060
GAZP;5;20200113;134500;249.5500000;249.8300000;248.6900000;248.8200000;1770410
GAZP;5;20200113;135000;248.8200000;248.9600000;248.5700000;248.7800000;845550
GAZP;5;20200113;135500;248.7800000;248.9200000;248.7000000;248.7800000;261150
GAZP;5;20200113;140000;248.8000000;248.8600000;248.6900000;248.7000000;176900
GAZP;5;20200113;140500;248.7000000;248.7600000;248.6200000;248.6800000;304490
GAZP;5;20200113;141000;248.6800000;248.9100000;248.6200000;248.7700000;402480
GAZP;5;20200113;141500;248.7700000;248.8800000;248.6500000;248.8600000;304090
GAZP;5;20200113;142000;248.8600000;249.1200000;248.7600000;249.0400000;325240
